firstNoun,connectorParticle,secondNoun,frequency
SCHULTER,,REGION,73
SCHULTER,,NETZ,0
SCHULTER,,SCHNUR,51
SCHULTER,,PRELLUNG,45
SCHULTER,,BREITE,85
SCHULTER,,PATTE,2
SCHULTER,,UMHANG,27
SCHUSS,,FOLGE,292
SCHULTER,,TASCHE,34
SCHULWEG,,UNFALL,110
SCHUSSWAFFE,N,ATTACKE,0
SCHULWEG,,BEGLEITER,8
SCHUSS,,FAHRT,215
SCHUSS,,BAHN,157
SCHUSS,,KANAL,101
SCHUND,,WARE,8
SCHUSS,,WEITE,615
SCHUSS,,LICHT,1
SCHUSS,,WAFFE,12874
SCHUSS,,BEIN,25
SCHURKE,N,TAT,6
SCHUND,,PRODUKT,9
SCHUMMER,,STUNDE,4
SCHUPPEN,,DACH,17
SCHUND,,LITERATUR,208
SCHUSTER,,ARBEIT,4
SCHUSS,,ENTFERNUNG,98
SCHUPPE,N,TIER,750
SCHUSS,,BEREICH,35
SCHUSTER,,AHLE,18
SCHUSSWAFFE,N,GEBRAUCH,969
SCHULTER,,KLAPPE,791
SCHUPPEN,,STALL,0
SCHUSS,,GARN,17
SCHUSS,,VERLETZUNG,1433
SCHUSS,,RICHTUNG,206
SCHUSS,,GERINNE,2
SCHUSS,,DICHTE,12
SCHUPPE,N,ECHSE,39
SCHURKE,N,STREICH,12
SCHUND,,SCHWARTE,0
SCHUND,,FILM,33
SCHUSS,,KRAFT,148
SCHUND,,ROMAN,133
SCHUSS,,DECKUNG,0
SCHUSS,,LINIE,1124
SCHUPPE,N,HAUT,21
SCHUPPE,N,BAUM,30
SCHUSS,,FELD,855
SCHUPPE,N,FLECHTE,473
SCHUSTER,,BUB,4
SCHUPPE,N,BLATT,248
SCHUSS,,WUNDE,1031
SCHUSS,,WECHSEL,2770
SCHUTZ,,GEGENSTAND,619
SCHUTT,,FESTIGER,3
SCHUTZ,,AUSKLEIDUNG,2
SCHUSS,,WINKEL,82
SCHUSS,,KREIS,64
SCHUTZGELD,,ERPRESSUNG,642
SCHUSS,,NARBE,0
SCHUTZ,,BEHAUPTUNG,577
SCHUSS,,ZEIT,11
SCHUSS,,ZEICHEN,16
SCHUTZ,,BLATT,38
SCHUSTER,,GASSE,70
SCHUSS,,POSITION,228
SCHUTZ,,BRILLE,714
SCHUSTER,,LAIBCHEN,0
SCHUND,,BUCH,2
SCHUTZ,,BLECH,441
SCHUSTER,,DRAHT,0
SCHUTZ,,BAUDE,0
SCHUTZ,,BRETT,14
SCHUSTER,,KOTELETT,0
SCHUSS,,FADEN,462
SCHURZ,,FELL,28
SCHUPPE,N,KRIECHTIER,286
SCHUSTER,,PFRIEM,0
SCHUSTER,,WERKSTATT,123
SCHUTZ,,GEWAHRSAM,25
SCHUSTER,,BRUST,1
SCHUSTER,,HANDWERK,38
SCHUSS,,ABGABE,509
SCHUTT,,ABLADEPLATZ,53
SCHUSTER,,PFRIEMEN,0
SCHUTZ,,ABDECKUNG,100
SCHUSTER,,KUGEL,31
SCHUSTER,,PINNE,0
SCHUSTER,,HOCKER,0
SCHUTT,,ABLAGERUNG,57
SCHUTZ,,ANZUG,806
SCHUTT,,HAUFEN,2
SCHUTT,,KEGEL,321
SCHUTT,,BERG,367
SCHUTZ,,DIENST,187
SCHUTT,,FELD,47
SCHUTZ,,BEREICH,3955
SCHUTZ,,BUHNE,0
SCHUTT,,MASSE,0
SCHUTZ,,ALTER,0
SCHUTT,,LAWINE,20
SCHUTZ,,BEZUG,14
SCHUTZ,,GARDE,18
SCHUTZ,,BEKLEIDUNG,285
SCHUTT,,PLATZ,197
SCHUSTER,,HAMMER,7
SCHUTZ,,GEMEINSCHAFT,1930
SCHUTZ,,ANPASSUNG,4
SCHUTT,,RUTSCHE,0
SCHUSTER,,PASTETE,2
SCHUTZ,,GENOSSE,32
SCHUTZ,,BESTIMMUNG,2054
SCHUTZ,,FILM,101
SCHUTZ,,DACH,431
SCHUTZ,,GITTER,308
SCHUTZ,,AUFSICHT,123
SCHUTZ,,GELEIT,17
SCHUTZ,,FRIST,2976
SCHUTZ,,GELD,966
SCHUTZ,,GEBIET,26023
SCHUTZ,,FUNKTION,2276
SCHUSTER,,LEHRLING,13
SCHUTZ,,ANSTRICH,169
SCHUTZ,,DEICH,52
SCHUTT,,HALDE,571
SCHUSTER,,SCHEMEL,3
SCHUTZ,,BAU,731
SCHUTT,,CONTAINER,32
SCHUTZ,,GOTT,504
SCHUTZ,,BUNKER,171
SCHUTT,,KARREN,0
SCHUSTER,,GESELLE,47
SCHUTZ,,FARBE,52
SCHUTZ,,GEWALT,20
SCHUTZ,,HAFT,2817
SCHUTZ,,JUDE,362
SCHUTZ,,BRIEF,1148
SCHUTZ,,GESETZ,817
SCHUTZ,,GRABEN,75
SCHUTZ,,DAMM,155
SCHUTZ,,HAUS,0
SCHUTZ,,HERR,952
SCHUTZ,,FAKTOR,405
SCHUTZ,,HERRSCHAFT,500
SCHUTZ,,HAUBE,79
SCHUTZ,,HAUT,20
SCHUTZ,,ENGEL,2146
SCHUTZ,,GUT,3122
SCHUSS,,ABGABE,509
SCHUSS,,ENTFERNUNG,98
SCHUTZ,,KONTAKT,114
SCHUSS,,DICHTE,12
SCHUTZ,,IMPFSTOFF,0
SCHUTZ,,MECHANISMUS,1545
SCHUSS,,FAHRT,215
SCHUSS,,FADEN,462
SCHUSS,,BEIN,25
SCHUSS,,BEREICH,35
SCHUSS,,BAHN,157
SCHUSS,,DECKUNG,0
SCHUTZ,,KLEIDUNG,3229
SCHUTZ,,KLAPPE,51
SCHUTZ,,HOSE,16
SCHUTZ,,RECHT,2044
SCHUTZ,,WALDUNG,79
SCHUTZ,,MARKE,266
SCHUTZ,,KAPPE,181
SCHUTZ,,LEISTE,8
SCHUTZ,,PLANKE,320
SCHUTZ,,SALBE,2
SCHUTZ,,KLAUSEL,2360
SCHUTZ,,MITTEL,487
SCHUTZ,,PFLICHT,1836
SCHUTZ,,ZWECK,4661
SCHUTZ,,SERUM,1
SCHUTZ,,POLIZEI,2224
SCHUTZ,,ZONE,4330
SCHUTZ,,REGION,15
SCHUTZ,,ZAUBER,82
SCHUTZ,,PFLANZUNG,600
SCHUTZ,,VERTRAG,408
SCHUTZ,,ZIEL,2248
SCHUTZ,,RECHEN,3
SCHUTZ,,WEG,91
SCHUTZ,,SYSTEM,1071
SCHUTZ,,OBJEKT,744
SCHUTZ,,MANTEL,214
SCHUTZ,,NIVEAU,3980
SCHUTZ,,STREIFEN,0
SCHUTZ,,MACHT,2509
SCHUTZ,,SCHEIBE,44
SCHUTZ,,INSEL,15
SCHUTZKONTAKT,,STECKER,7
SCHUTZ,,VERANTWORTUNG,695
SCHUTZ,,UMHANG,6
SCHUTZ,,KLASSE,240
SCHUTZ,,SCHIRM,700
SCHUTZ,,LEDER,5
SCHUSS,,FELD,855
SCHUSS,,GERINNE,2
SCHUTZ,,WALD,435
SCHUSS,,FOLGE,292
SCHUSS,,GARN,17
SCHUTZ,,POLIZIST,379
SCHUSS,,POSITION,228
SCHUSS,,KREIS,64
SCHUSS,,KRAFT,148
SCHUSS,,WAFFE,12874
SCHUSS,,KANAL,101
SCHUSS,,LICHT,1
SCHUSS,,LINIE,1124
SCHUTZ,,VORSCHRIFT,2876
SCHUTZ,,TRUPPE,3808
SCHUSS,,WEITE,615
SCHUTZ,,ZELT,13
SCHUSS,,RICHTUNG,206
SCHUSS,,WUNDE,1031
SCHUSS,,ZEICHEN,16
SCHUSS,,ZEIT,11
SCHUSS,,NARBE,0
SCHUSSWAFFE,N,GEBRAUCH,969
SCHUSS,,VERLETZUNG,1433
SCHUSS,,WECHSEL,2770
SCHUTZ,,KARTON,10
SCHUTZ,,SPERRE,133
SCHUTZ,,KONZEPT,904
SCHUSSWAFFE,N,ATTACKE,0
SCHUTZ,,REVIER,0
SCHUSS,,WINKEL,82
SCHUTZ,,WIRKUNG,1545
SCHUTZ,,STAFFEL,720
SCHUTZ,,WAFFE,327
SCHUTZ,,VORKEHRUNG,1212
SCHUTZ,,STOFF,113
SCHUTZZOLL,,POLITIK,202
SCHUTZ,,SCHICHT,612
SCHUTZ,,RAUM,3472
SCHUTZ,,MASKE,492
SCHUTZ,,IMPFUNG,1958
SCHUTZ,,MASSNAHME,16558
SCHUTZ,,VORRICHTUNG,959
SCHUTZ,,NETZ,94
SCHUTZ,,MAUER,531
SCHUTZ,,VERPFLICHTUNG,150
SCHUTZ,,LEUTE,4
SCHUTZ,,WALL,1406
SCHUTZ,,LACK,66
SCHUTZ,,VEREINIGUNG,961
SCHWAMM,,TUCH,40
SCHWACHSTROM,,KABEL,6
SCHWAMMERL,,SUCHE,0
SCHWAMM,,FISCHER,11
SCHWALL,,BLECH,19
SCHWAMM,,FISCHEREI,17
SCHWALBENSCHWANZ,,ZINNE,95
SCHWACH,,SINN,4443
SCHWACH,,STELLE,7950
SCHWACHSTROM,,TECHNIK,88
SCHWAMM,,STADT,25
SCHWAMM,,TAUCHER,46
SCHWAN,EN,HAUS,0
SCHWACHSTROM,,NETZ,0
SCHWACH,,PUNKT,2451
SCHWALBE,N,GEZWITSCHER,5
SCHWAMM,,BILDUNG,7
SCHWANGERSCHAFTSKONFLIKT,,GESETZ,609
SCHWANZ,,STUMMEL,11
SCHWAMM,,SPINNER,195
SCHWAN,EN,FAMILIE,15
SCHWANZ,,WIRBEL,813
SCHWANZ,,KNORPEL,1
SCHWANZ,,KNOCHEN,11
SCHWACH,,KOPF,1036
SCHWANZ,,MEISE,108
SCHWACH,,STROM,60
SCHWANZ,,SCHLAG,32
SCHWARM,,BEBEN,52
SCHWALBENSCHWANZ,,VERBINDUNG,36
SCHWARM,,INTELLIGENZ,237
SCHWARZ,,BLECH,81
SCHWANZ,,GEFIEDER,456
SCHWANZ,,LURCH,343
SCHWARZ,,BIER,383
SCHWANZ,,APPELL,1
SCHWARZ,,BAU,268
SCHWARZ,,FORELLE,0
SCHWANZ,,ENDE,472
SCHWANZ,,BORSTE,9
SCHWARZ,,FLEISCH,7
SCHWARZ,,DORN,116
SCHWARZ,,KEHLCHEN,231
SCHWARZBROT,,SCHNITTE,0
SCHWARZ,,BRENNEREI,83
SCHWARZ,,ERLE,512
SCHWARZ,,ERDE,351
SCHWARZ,,BEERE,29
SCHWARZ,,BROT,558
SCHWARZ,,GIESSER,0
SCHWARZ,,FLECKIGKEIT,7
SCHWARZ,,ARBEIT,13116
SCHWARZ,,BUCH,995
SCHWARZGELD,,ZAHLUNG,27
SCHWARZ,,KITTEL,86
SCHWARZ,,HEMD,309
SCHWARZ,,ARBEITER,1220
SCHWARZ,,KUNST,26
SCHWARZ,,KIRSCHE,10
SCHWARZ,,LICHT,166
SCHWARZGELD,,KASSE,21
SCHWARZ,,KOPIE,159
SCHWARZ,,AFRIKA,773
SCHWARZ,,GELD,1214
SCHWANZ,,FLOSSE,3230
SCHWARZ,,LISTE,5
SCHWARZMARKT,,PREIS,180
SCHWARZ,,TAXE,2
SCHWARZ,,WILD,660
SCHWARZ,,WIRTSCHAFT,5
SCHWARZ,,METALLURGIE,64
SCHWARZ,,STORCH,821
SCHWEDEN,,OFEN,6
SCHWARZ,,PULVER,1337
SCHWEDEN,,ROT,5
SCHWARZ,,AFRIKANER,684
SCHWARZ,,AMSEL,6
SCHWARZ,,HAFER,40
SCHWEDEN,,KRONE,89
SCHWARZ,,WURZEL,584
SCHWEDEN,,KUSS,1
SCHWARZ,,START,27
SCHWARZ,,SAUER,49
SCHWEFEL,,BAKTERIE,124
SCHWEDEN,,PUNSCH,24
SCHWEDEN,,PLATTE,24
SCHWARZ,,MARKT,2980
SCHWEDEN,,KRAGEN,0
SCHWARZ,,AUGE,23
SCHWARZ,,KOHL,25
SCHWARZ,,SPECHT,699
SCHWEFEL,,BELASTUNG,23
SCHWARZ,,TAXI,12
SCHWARZ,,SCHRIFT,34
SCHWEDEN,,BOMBE,43
SCHWARZ,,SCHLACHTUNG,27
SCHWARZ,,PAPPEL,128
SCHWARZ,,METALL,23
SCHWARZ,,SENDER,64
SCHWEFEL,,BEIMENGUNG,6
SCHWEDEN,,KUSS,1
SCHWEFEL,,LEBER,22
SCHWEFEL,,KIES,414
SCHWEFEL,,BLUME,15
SCHWEDEN,,HAUS,0
SCHWEFEL,,BAD,182
SCHWEFEL,,FARBSTOFF,36
SCHWEFEL,,FADEN,68
SCHWEFEL,,BRUNNEN,29
SCHWEFEL,,KOHLENSTOFF,383
SCHWEFEL,,CHLORID,30
SCHWEFEL,,KOPF,71
SCHWEFELWASSERSTOFF,,GRUPPE,27
SCHWEFEL,,PORLING,39
SCHWEISS,,GERUCH,120
SCHWEFEL,,BERGWERK,26
SCHWEFEL,,PULVER,25
SCHWEFEL,,SALBE,6
SCHWEFEL,,MILCH,11
SCHWEFEL,,PUDER,2
SCHWEISS,,BLATT,59
SCHWEFEL,,VERBINDUNG,816
SCHWEFEL,,KOHLE,3
SCHWEFEL,,RITTERLING,2
SCHWEFEL,,WASSERSTOFF,1847
SCHWEFEL,,GESTANK,15
SCHWEFEL,,GERUCH,56
SCHWEFEL,,KUR,4
SCHWEFEL,,KALK,29
SCHWEISS,,RAND,20
SCHWEIF,,REIM,15
SCHWEFEL,,QUELLE,0
SCHWEFEL,,HOLZ,288
SCHWEFEL,,DAMPF,112
SCHWEIN,,KRAM,113
SCHWEISS,,WOLLE,17
SCHWEISS,,SEKRETION,51
SCHWEISS,,PERLE,396
SCHWEISS,,PORE,6
SCHWEISS,,ABSONDERUNG,64
SCHWEISS,,DUNST,4
SCHWEIF,,STERN,208
SCHWEISS,,TROPFEN,319
SCHWEISS,,LEDER,22
SCHWEISS,,HALSUNG,0
SCHWEIN,,IGEL,34
SCHWEIF,,AFFE,8
SCHWEFEL,,FARBE,3
SCHWEISS,,AUSBRUCH,550
SCHWELLE,N,HOLZ,8
SCHWEISS,,TUCH,607
SCHWELLE,N,PREIS,3109
SCHWELLE,N,REIZ,1
SCHWER,,CHEMIKALIE,8
SCHWERE,,FELD,637
SCHWERARBEITER,,ZULAGE,6
SCHWEISS,,FUSS,95
SCHWER,,INDUSTRIE,3317
SCHWENGEL,,BRUNNEN,3
SCHWERARBEITER,,KARTE,4
SCHWELLE,N,MACHT,60
SCHWER,,GUT,208
SCHWER,,BETON,33
SCHWER,,ARBEITER,157
SCHWER,,DONNERSTAG,9
SCHWEISS,,FRIESEL,0
SCHWERE,,GRAD,1939
SCHWERLAST,,VERKEHR,1257
SCHWERLAST,,ZUG,51
SCHWERPUNKT,,BETRIEB,41
SCHWER,,GEWICHT,13174
SCHWER,,ARBEIT,259
SCHWER,,ATHLETIK,183
SCHWER,,LAST,63
SCHWERLAST,,TRANSPORT,195
SCHWER,,PUNKT,166685
SCHWER,,CHEMIE,10
SCHWERPUNKT,,ABTEILUNG,58
SCHWERPUNKT,,AKTION,236
SCHWERPUNKT,,BEREICH,1927
SCHWERPUNKT,,SCHULE,60
SCHWERE,,ANOMALIE,123
SCHWER,,BENZIN,42
SCHWERLAST,,TRANSPORTER,128
SCHWER,,KRAFT,4496
SCHWER,,ATHLET,80
SCHWERPUNKT,,SETZUNG,4229
SCHWER,,METALL,6866
SCHWER,,MASCHINENBAU,705
SCHWERLAST,,KRAN,63
SCHWERPUNKT,,BILDUNG,1435
SCHWERE,,MESSUNG,85
SCHWERPUNKT,,OBJEKT,11
SCHWER,,VERBRECHER,1214
SCHWERPUNKT,,LAND,638
SCHWERT,,KLINGE,94
SCHWERPUNKT,,PROGRAMM,1686
SCHWERPUNKT,,THEMA,3938
SCHWERPUNKT,,AUFGABE,652
SCHWERT,,KASTEN,0
SCHWESTER,N,PAAR,70
SCHWERT,,SCHLUCKER,95
SCHWESTER,,FIRMA,240
SCHWERT,,WAL,622
SCHWESTER,,SCHIFF,6605
SCHWESTER,,UNTERNEHMEN,682
SCHWERPUNKT,,VERLAGERUNG,526
SCHWERPUNKT,,INDUSTRIE,8
SCHWER,,SPAT,325
SCHWER,,TRANSPORTER,115
SCHWESTER,,GESELLSCHAFT,703
SCHWESTER,,SOHN,45
SCHWERPUNKT,,STREIK,91
SCHWERT,,FORTSATZ,23
SCHWER,,WASSER,221
SCHWESTER,N,HAUBE,11
SCHWESTER,N,HAUS,0
SCHWERWASSER,,REAKTOR,259
SCHWERT,,LILIE,739
SCHWERT,,FEGER,287
SCHWERPUNKT,,STAATSANWALTSCHAFT,471
SCHWESTER,,HERZ,169
SCHWER,,TRANSPORT,624
SCHWESTER,,ORGANISATION,456
SCHWESTER,,STADT,463
SCHWULE,N,LOKAL,23
SCHWESTER,N,BETRIEB,0
SCHWERT,,GRIFF,118
SCHWERT,,ADEL,324
SCHWERT,,STREICH,78
SCHWULE,N,PARADE,61
SCHWIMMER,,GRENZE,0
SCHWULE,N,EHE,39
SCHWIMMER,,VENTIL,26
SCHWIMMBAD,,REAKTOR,38
SCHWER,,VERKEHR,806
SCHWULST,,PERIODE,0
SCHWESTER,,TOCHTER,7
SCHWULE,N,GRUPPE,146
SCHWESTER,,BETRIEB,36
SCHWESTER,N,TRACHT,62
SCHWUND,,AUSGLEICH,6
SCHWULE,N,PARTY,14
SCHWULE,N,PAAR,17
SCHWESTER,N,SCHULE,286
SCHWULST,,ZEIT,0
SCHWULE,N,STRICH,5
SCHWULST,,STIL,15
SCHWERT,,FISCH,527
SCHWIMMER,,BECKEN,184
SCHWUND,,QUOTE,32
SCHWUNG,,STEMME,7
SCHWUND,,STUFE,66
SCHWUND,,SATZ,3
SCHWUNG,,RAD,1221
SCHWUR,,HAND,162
SCHWUNG,,SCHEIBE,132
SCHWUR,,FINGER,60
SCHWUNG,,KRAFT,164
SCHWUNG,,SEIL,3
SCHWUNG,,BEIN,232
SCHWUND,,NORM,0
SCHWUR,,FORMEL,37
SCHWUNG,,WURF,0
SCHWUR,,ZEUGE,0
SCORE,,KARTE,34
SEAL,,MANTEL,6
SECCO,,REZITATIV,11
SCRAPIE,,KRANKHEIT,0
SECHSER,,KETTE,12
SECHSKANT,,EISEN,0
SECHS,TAGE,FAHRT,684
SEDIMENT,,SCHICHT,162
SCREENING,,VERFAHREN,98
SECCO,,MALEREI,171
SCORE,,BOARD,194
SECHSKANT,,MUTTER,33
SEDIMENT,,BILDUNG,41
SECHS,,KAMPF,74
SECHSER,,PACKUNG,10
SEDER,,ABEND,94
SEELE,N,LAGE,239
SEELE,N,HAUSHALT,66
SEELE,N,HEIL,1544
SEELE,N,KRAFT,179
SEELE,N,ARZT,69
SEDIMENT,,GESTEIN,1768
SECHSER,,REIHE,41
SEELE,N,HIRTE,69
SEELE,N,TIER,12
SEEGRAS,,MATRATZE,7
SEELE,N,TEIL,196
SEELE,N,SCHMALZ,5
SEEFRACHT,,VERTRAG,127
SECONDHAND,,SHOP,22
SEELE,N,ERGUSS,5
SEEFAHRER,,ROMAN,5
SECHSKANT,,SCHRAUBE,48
SEELE,N,HIRT,10
SEELE,N,MASSAGE,174
SECHS,,ECK,1000
SEELE,N,ERGUSS,5
SEELE,N,RUHE,448
SEELE,N,QUAL,149
SEELE,N,FORSCHER,31
SEELE,N,TAUBHEIT,9
SEELE,N,ADEL,29
SEELE,N,ACHSE,28
SEELE,N,VERGIFTER,3
SEELE,N,SCHMERZ,95
SEENOT,,ZEICHEN,5
SEELE,N,KAMPF,57
SEENOT,,RETTUNGSKREUZER,290
SEGEL,,ZEICHEN,54
SEELE,N,DRAMA,102
SEEWASSER,,TEMPERATUR,4
SEENOT,,RETTUNGSDIENST,212
SEGMENT,,THERAPIE,14
SEGEL,,SURFEN,8
SEENOT,,BAKE,0
SEENOT,,RETTUNG,1420
SEELE,N,BRAUT,0
SEGELFLUG,,SPORT,124
SEGEL,,KAMMER,6
SEGELTUCH,,SCHUH,20
SEELE,N,AMT,66
SEGEL,,GARN,0
SEHER,,GABE,53
SEESAND,,MANDELKLEIE,0
SEGEL,,TUCH,536
SEGELTUCH,,DACH,8
SEGMENT,,RESEKTION,13
SEIDE,N,HAAR,31
SEIDE,N,WEBEREI,516
SEGMENT,,MASSAGE,4
SEIDE,N,BORTE,5
SEIDE,N,DESSOUS,5
SEIDE,N,AUFSCHLAG,2
SEIDE,N,BAST,10
SEIDE,N,PAPIER,384
SEIDE,N,STICKEREI,81
SEIDE,N,RIPS,3
SEIDE,N,HEMD,116
SEIDE,N,BATIST,1
SEGEL,,LEINE,0
SEIDE,N,BROKAT,34
SEIDE,N,STRASSE,1895
SEIDE,N,SIEBDRUCK,4
SEIDE,N,KITTEL,1
SEIDE,N,BLUSE,94
SEIDE,N,SAMT,19
SEIDE,N,KRAWATTE,64
SEIDE,N,LEIM,17
SEIDE,N,KLEID,318
SEIDE,N,BEZUG,7
SEIDE,N,ROBE,24
SEIDE,N,GAZE,19
SEIDE,N,MALEREI,346
SEIDE,N,GRAS,6
SEIDE,N,WEBER,225
SEIDE,N,SCHLEPPE,8
SEIDE,N,BAUSCH,3
SEIDE,N,ART,9
SEILER,,BAHN,27
SEIDE,N,DAMAST,39
SEIDE,N,SCHLEIFE,14
SEIDE,N,SCHAL,227
SEIDE,N,TUCH,401
SEIDE,N,TRESSE,2
SEIDE,N,STRUMPF,264
SEIDE,N,STOFF,583
SEIDE,N,REIHER,140
SEIDE,N,TAPETE,109
SEIDE,N,RAUPE,524
SEIDE,N,GEWEBE,120
SEIL,,SITZ,1
SEILER,,WARE,121
SEILBAHN,,GONDEL,25
SEIDE,N,BAU,134
SEIDE,N,SCHLIPS,7
SEIL,,AKROBAT,3
SEIL,,ZUG,993
SEIL,,BAHN,6985
SEIL,,KOMMANDO,31
SEILER,,MEISTER,101
SEIL,,TANZ,174
SEIL,,TRIEB,30
SEIL,,ENDE,355
SEIL,,BAGGER,99
SEIL,,SCHEIBE,362
SEIL,,STEUERUNG,2
SEIL,,FAHRT,464
SEIM,,HONIG,3
SEITE,N,ACHSE,337
SEIL,,TRAGWERK,6
SEIL,,AUFZUG,38
SEIL,,SICHERUNG,96
SEIL,,SPILL,1
SEIL,,ZIEHEN,36
SEIL,,SCHWEBEBAHN,171
SEIL,,SCHLINGE,80
SEITE,N,AST,1166
SEITE,N,BAU,95
SEITE,N,ALTAR,10377
SEIL,,WINDE,0
SEIL,,TROMMEL,133
SEITE,N,ARM,1713
SEITE,N,AIRBAG,741
SEITE,N,AUFPRALLSCHUTZ,211
SEITE,N,AUS,95
SEITENBORD,,MOTOR,11
SEITE,N,GASSE,444
SEITE,N,FEUER,2
SEITE,N,GLEIS,12
SEITENAUS,,LINIE,92
SEITE,N,GEWEHR,364
SEITE,N,GALERIE,235
SEITE,N,BEREICH,106
SEITE,N,FRAGE,1
SEITE,N,GIEBEL,60
SEITE,N,EMPORE,383
SEITE,N,LEISTE,351
SEITE,N,PFORTE,95
SEITE,N,LAUT,1
SEITE,N,FLOSSE,234
SEITE,N,LAGE,542
SEITE,N,LEITWERK,1067
SEITE,N,PFAD,49
SEITE,N,POLSTER,5
SEITE,N,KIPPER,14
SEITE,N,SCHWERT,74
SEITE,N,KULISSE,36
SEITE,N,SPIEGEL,170
SEITE,N,SCHEIBE,794
SEITE,N,PORTAL,632
SEITE,N,TAL,5026
SEITE,N,ZAHL,2240
SEITE,N,HIEB,1728
SEITE,N,KLAPPE,42
SEITE,N,WAHL,65
SEITE,N,WURZEL,201
SEITENSPRUNG,,AGENTUR,15
SEITE,N,SCHWELLER,345
SEITE,N,KETTE,700
SEITE,N,TREPPE,32
SEITE,N,LOGE,0
SEITE,N,TEIL,1178
SEITE,N,THEMA,418
SEITE,N,WECHSEL,1709
SEITE,N,SCHLAG,17
SEITE,N,SCHRITT,17
SEITE,N,STRASSE,2168
SEITE,N,TRAKT,376
SEITE,N,SCHLITZ,33
SEITE,N,RUDER,910
SEITE,N,TRIEB,441
SEITE,N,WEG,275
SEITE,N,TASCHE,197
SEITE,N,SCHIFF,16056
SEKT,,DUSCHE,23
SEKT,,BOWLE,1
SEKT,,KORKEN,2
SEKT,,PERLE,2
SEKTE,N,BRUDER,4
SEITE,N,LICHT,251
SEKT,,LAUNE,63
SEITE,N,SCHEITEL,159
SEKT,,KELLEREI,909
SEKT,,EMPFANG,172
SEKTE,N,PREDIGER,15
SEKT,,FABRIKANT,43
SEKT,,KORK,2
SEKT,,PULLE,9
SEKT,,KELCH,106
SEKTE,N,MITGLIED,488
SEKT,,PFROPFEN,0
SEKT,,FLASCHE,412
SEKUNDA,,WECHSEL,0
SELBER,,MACHEN,329
SEKT,,STIMMUNG,4
SELBSTHILFE,,GRUPPE,5943
SELBSTHILFE,,PROJEKT,342
SELBSTHILFE,,ORGANISATION,1637
SELBSTMORD,,KANDIDAT,61
SELBSTKOSTEN,,PREIS,744
SELBSTMORD,,ABSICHT,227
SELBSTSCHUSS,,ANLAGE,443
SELBSTSCHUSS,,ANLAGE,443
SELBSTHILFE,,AKTION,57
SELBSTMORD,,VERSUCH,2330
SELBSTMORD,,RATE,354
SELBSTMORD,,GEDANKE,357
SEMINAR,,TRAKT,12
SEMESTER,,ARBEIT,82
SEMESTER,,ANFANG,46
SELBSTKOSTEN,,RECHNUNG,52
SELBSTMORD,,ANSCHLAG,1666
SELLERIE,,SALAT,32
SELTERWASSER,,BUDE,1
SEMINAR,,GRUPPE,187
SELBSTMORD,,ATTENTAT,1555
SELBSTMORD,,KOMMANDO,211
SELEN,,ZELLE,81
SELLERIE,,SALZ,20
SEMESTER,,BEGINN,391
SEMESTER,,SCHLUSS,17
SEMESTER,,ABSCHLUSS,18
SEMESTER,,SCHLUSS,17
SEMESTER,,ABSCHLUSS,18
SEMILUNAR,,KLAPPE,2
SEMESTER,,ENDE,143
SEMESTER,,FERIEN,1245
SEMINAR,,BIBLIOTHEK,97
SEMESTER,,ZEUGNIS,6
SEMMEL,,TEIG,6
SEMMEL,,BRIKETT,0
SEMINAR,,TEILNEHMER,381
SEMMEL,,AUFLAUF,11
SEMINAR,,RAUM,1512
SEMESTER,,TICKET,823
SEMINAR,,ARBEIT,575
SEMMEL,,TASTE,0
SEMESTER,,BEITRAG,167
SEMINAR,,BILDUNG,2
SENDER,,KETTE,268
SEMMEL,,MEHL,39
SEMMEL,,BROCKEN,4
SENDER,,SUCHLAUF,93
SEMMEL,,BREI,2
SEMMEL,,KREN,15
SEMESTER,,START,78
SEMMEL,,KLOSS,12
SENDER,,FREQUENZ,19
SENDER,,FAMILIE,439
SENDER,,CHEF,290
SENF,,FRUCHT,10
SENF,,KOHL,15
SENF,,BAD,4
SENF,,MEHL,257
SENF,,GAS,468
SENF,,BUTTER,11
SENDER,,GRUPPE,421
SENDER,,NETZ,215
SENF,,PFLASTER,50
SENF,,GURKE,96
SENKRECHT,,STARTER,592
SENF,,TOPF,25
SENIOR,,PARTNER,351
SENF,,SAAT,35
SENF,,TEIG,12
SENIOR,,CHEF,428
SENIOR,,EXPERTE,31
SENKRECHT,,START,116
SENF,,WICKEL,12
SEPARAT,,EINGANG,1
SENN,,WIRTSCHAFT,7
SEPARAT,,REGIERUNG,18
SEPTEMBER,,WOCHE,344
SENSOR,,TECHNIK,236
SENKFUSS,,EINLAGE,1
SEPTEMBER,,ABEND,31
SEPTEMBER,,WOCHENENDE,430
SEPIA,,ZEICHNUNG,39
SEQUENZ,,NUMMER,135
SERBE,N,REPUBLIK,218
SEPTEMBER,,AUSGABE,122
SEPPEL,,HOSE,13
SERIE,N,SCHALTER,17
SERIE,N,DIEB,14
SERIE,N,REIFE,9
SEQUENZ,,ANALYSE,126
SERIE,N,KILLER,819
SERIE,N,START,305
SERIE,N,AUTO,160
SERIE,N,MORD,240
SERIE,N,STAFFEL,44
SERIE,N,SIEGER,402
SERIE,N,MODELL,1542
SERIE,N,STRAFTAT,25
SEPTUM,,DEFEKT,41
SERIE,N,MOTORRAD,190
